crash_date,crash_time,latitude,longitude,on_street_name,zip_code,precinct,collision_type,roadway_type,geocode_dist_feet,time_is_known,borough,location,source,injury,fatality,injured_pedestrian,injured_cyclist,injured_ebike_rider,injured_motorcyclist,injured_moped_rider,injured_car_occupant,injured_suv_occupant,number_of_persons_injured,number_of_persons_killed,contributing_factor_vehicle_1,collision_id,cross_street_name,off_street_name,vehicle_type_code1
2026-06-16,00:00,40.8005072,-73.9679733,W  105 ST,10025,24,UNKNOWN,Street,2.4587573765246136,False,MANHATTAN,"(40.8005072, -73.9679733)",trafficstat,False,False,False,False,False,False,False,False,False,,,,,,,
2026-08-01,00:00,40.8022644,-73.9700457,RIVERSIDE DR,10025,24,UNKNOWN,Street,2.3071316870876264,False,MANHATTAN,"(40.8022644, -73.9700457)",trafficstat,False,False,False,False,False,False,False,False,False,,,,,,,
2026-07-17,00:00,40.8022644,-73.9700457,RIVERSIDE DR,10025,24,OTHER,Street,2.3071316870876264,False,MANHATTAN,"(40.8022644, -73.9700457)",trafficstat,False,False,False,False,False,False,False,False,False,,,,,,,
2026-07-29,00:00,40.80117,-73.96146,COLUMBUS AVE,10025,24,UNKNOWN,Street,1.4541260393564588,False,MANHATTAN,"(40.80117, -73.96146)",trafficstat,True,False,False,True,False,False,False,False,False,,,,,,,
2026-07-29,00:00,40.799706,-73.971924,RIVERSIDE DR,10025,24,UNKNOWN,Street,1.8915775959736718,False,MANHATTAN,"(40.799706, -73.971924)",trafficstat,True,False,True,False,False,False,False,False,False,,,,,,,
2026-07-28,00:00,40.7965966,-73.9703697,W  99 ST,10025,24,UNKNOWN,Street,2.7086817513256074,False,MANHATTAN,"(40.7965966, -73.9703697)",trafficstat,False,False,False,False,False,False,False,False,False,,,,,,,
2026-07-28,00:00,40.7859741,-73.9688505,CENTRAL PARK W,10024,24,UNKNOWN,Street,1.696003021451419,False,MANHATTAN,"(40.7859741, -73.9688505)",trafficstat,False,False,False,False,False,False,False,False,False,,,,,,,
2026-07-28,00:00,40.8005843,-73.9600668,MANHATTAN AVE,10025,24,UNKNOWN,Street,1.6082148677395518,False,MANHATTAN,"(40.8005843, -73.9600668)",trafficstat,True,False,False,False,False,False,False,True,False,,,,,,,
2026-07-26,00:00,40.7877287,-73.9677767,CENTRAL PARK W,10024,24,UNKNOWN,Street,53.313179057990766,False,MANHATTAN,"(40.7877287, -73.9677767)",trafficstat,False,False,False,False,False,False,False,False,False,,,,,,,
2026-07-25,00:00,40.8031516,-73.9725499,HENRY HUDSON PKWY,10024,24,UNKNOWN,Highway,1.0086052019896365,False,MANHATTAN,"(40.8031516, -73.9725499)",trafficstat,True,False,False,False,False,False,False,False,True,,,,,,,
2026-07-24,00:00,40.79156,-73.968475,COLUMBUS AVE,10025,24,OTHER,Street,1.8156500043863666,False,MANHATTAN,"(40.79156, -73.968475)",trafficstat,False,False,False,False,False,False,False,False,False,,,,,,,
2026-07-24,00:00,40.7952524,-73.973209,W  END AVE,10025,24,UNKNOWN,Street,2.083782324783738,False,MANHATTAN,"(40.7952524, -73.973209)",trafficstat,False,False,False,False,False,False,False,False,False,,,,,,,
2026-06-24,00:00,40.7952524,-73.973209,W  END AVE,10025,24,UNKNOWN,Street,2.083782324783738,False,MANHATTAN,"(40.7952524, -73.973209)",trafficstat,False,False,False,False,False,False,False,False,False,,,,,,,
2026-07-23,00:00,40.7916627,-73.9646839,CENTRAL PARK W,10025,24,UNKNOWN,Street,2.3713942272968747,False,MANHATTAN,"(40.7916627, -73.9646839)",trafficstat,True,False,False,True,False,False,False,False,False,,,,,,,
2026-07-03,00:00,40.7916627,-73.9646839,CENTRAL PARK W,10025,24,UNKNOWN,Street,2.3713942272968747,False,MANHATTAN,"(40.7916627, -73.9646839)",trafficstat,True,False,False,True,False,False,False,False,False,,,,,,,
2026-07-23,00:00,40.7902945,-73.9693902,COLUMBUS AVE,10025,24,OTHER,Street,2.2050870563688725,False,MANHATTAN,"(40.7902945, -73.9693902)",trafficstat,True,False,True,False,False,False,False,False,False,,,,,,,
2026-07-23,00:00,40.7901454,-73.9673755,W  93 ST,10025,24,OTHER,Street,45.27025319684362,False,MANHATTAN,"(40.7901454, -73.9673755)",trafficstat,False,False,False,False,False,False,False,False,False,,,,,,,
2026-07-23,00:00,40.7991021,-73.968541,W  103 ST,10025,24,OTHER,Street,2.6427367262359196,False,MANHATTAN,"(40.7991021, -73.968541)",trafficstat,True,False,False,True,False,False,False,False,False,,,,,,,
2026-07-06,00:00,40.7991021,-73.968541,W  103 ST,10025,24,UNKNOWN,Street,2.6427367262359196,False,MANHATTAN,"(40.7991021, -73.968541)",trafficstat,True,False,True,False,False,False,False,False,False,,,,,,,
2026-07-22,00:00,40.79553,-73.97593,RIVERSIDE DR,10025,24,UNKNOWN,Street,0.4219729084669329,False,MANHATTAN,"(40.79553, -73.97593)",trafficstat,True,False,False,False,True,False,False,False,False,,,,,,,
2026-07-22,00:00,40.79286,-73.96753,COLUMBUS AVE,10025,24,UNKNOWN,Street,1.4964359657787454,False,MANHATTAN,"(40.79286, -73.96753)",trafficstat,False,False,False,False,False,False,False,False,False,,,,,,,
2026-07-20,00:00,40.7865943,-73.9683844,CENTRAL PARK W,10024,24,UNKNOWN,Street,2.145500047012852,False,MANHATTAN,"(40.7865943, -73.9683844)",trafficstat,False,False,False,False,False,False,False,False,False,,,,,,,
2026-07-18,00:00,40.7887822,-73.9700919,W  90 ST,10024,24,UNKNOWN,Street,61.14404176318758,False,MANHATTAN,"(40.7887822, -73.9700919)",trafficstat,False,False,False,False,False,False,False,False,False,,,,,,,
2026-07-17,00:00,40.790245,-73.973145,W  90 ST,10024,24,OTHER,Street,1.5131852409699238,False,MANHATTAN,"(40.790245, -73.973145)",trafficstat,False,False,False,False,False,False,False,False,False,,,,,,,
2026-07-11,00:00,40.790245,-73.973145,W  90 ST,10024,24,UNKNOWN,Street,1.5131852409699238,False,MANHATTAN,"(40.790245, -73.973145)",trafficstat,False,False,False,False,False,False,False,False,False,,,,,,,
2026-07-14,00:00,40.7906337,-73.9796637,W  87 ST,10024,24,UNKNOWN,Street,30.496862882246177,False,MANHATTAN,"(40.7906337, -73.9796637)",trafficstat,True,False,False,False,True,False,False,False,False,,,,,,,
2026-07-08,00:00,40.7917166,-73.9729874,W  92 ST,10025,24,UNKNOWN,Street,34.11708658410009,False,MANHATTAN,"(40.7917166, -73.9729874)",trafficstat,True,False,False,False,True,False,False,False,False,,,,,,,
2026-07-08,00:00,40.7987177,-73.959537,CENTRAL PARK W,10025,24,UNKNOWN,Street,1.811143085727398,False,MANHATTAN,"(40.7987177, -73.959537)",trafficstat,False,False,False,False,False,False,False,False,False,,,,,,,
2026-07-08,00:00,40.8038076,-73.9688083,RIVERSIDE DR,10025,24,UNKNOWN,Street,31.897382759676706,False,MANHATTAN,"(40.8038076, -73.9688083)",trafficstat,False,False,False,False,False,False,False,False,False,,,,,,,
2026-07-08,00:00,40.8011722,-73.961457,COLUMBUS AVE,10025,24,UNKNOWN,Street,1.7905481973212671,False,MANHATTAN,"(40.8011722, -73.961457)",trafficstat,True,False,False,False,False,False,False,True,True,,,,,,,
2026-07-07,00:00,40.7878594,-73.9674485,CENTRAL PARK W,10024,24,UNKNOWN,Street,2.175574436781157,False,MANHATTAN,"(40.7878594, -73.9674485)",trafficstat,False,False,False,False,False,False,False,False,False,,,,,,,
2026-07-06,00:00,40.79338,-73.970856,AMSTERDAM AVE,10025,24,UNKNOWN,Street,2.304521457371001,False,MANHATTAN,"(40.79338, -73.970856)",trafficstat,True,False,False,False,False,False,False,True,False,,,,,,,
2026-07-05,00:00,40.7950452,-73.9722207,W  96 ST,10025,24,UNKNOWN,Street,64.29086447961043,False,MANHATTAN,"(40.7950452, -73.9722207)",trafficstat,True,False,False,False,False,False,False,True,False,,,,,,,
2026-07-03,00:00,40.7971491,-73.9736525,RIVERSIDE DR,10025,24,UNKNOWN,Street,0.9405717097849339,False,MANHATTAN,"(40.7971491, -73.9736525)",trafficstat,False,False,False,False,False,False,False,False,False,,,,,,,
2026-07-02,00:00,40.7876856,-73.975014,AMSTERDAM AVE,10024,24,UNKNOWN,Street,1.8153576165244487,False,MANHATTAN,"(40.7876856, -73.975014)",trafficstat,False,False,False,False,False,False,False,False,False,,,,,,,
2026-07-01,00:00,40.79536,-73.96941,AMSTERDAM AVE,10025,24,UNKNOWN,Street,3.224444214626195,False,MANHATTAN,"(40.79536, -73.96941)",trafficstat,True,False,False,False,False,False,False,True,False,,,,,,,
2026-06-30,00:00,40.7889891,-73.9740638,AMSTERDAM AVE,10024,24,UNKNOWN,Street,1.6919715265669357,False,MANHATTAN,"(40.7889891, -73.9740638)",trafficstat,False,False,False,False,False,False,False,False,False,,,,,,,
2026-06-29,00:00,40.7891863,-73.9747793,W  88 ST,10024,24,OTHER,Street,35.48112069402055,False,MANHATTAN,"(40.7891863, -73.9747793)",trafficstat,False,False,False,False,False,False,False,False,False,,,,,,,
2026-06-27,00:00,40.795254,-73.973206,W  96 ST,10025,24,UNKNOWN,Street,1.2172411753509151,False,MANHATTAN,"(40.795254, -73.973206)",trafficstat,False,False,False,False,False,False,False,False,False,,,,,,,
2026-06-22,00:00,40.795254,-73.973206,W  96 ST,10025,24,UNKNOWN,Street,1.2172411753509151,False,MANHATTAN,"(40.795254, -73.973206)",trafficstat,False,False,False,False,False,False,False,False,False,,,,,,,
2026-06-24,00:00,40.8014428,-73.9652073,AMSTERDAM AVE,10025,24,UNKNOWN,Street,54.52273389874262,False,MANHATTAN,"(40.8014428, -73.9652073)",trafficstat,True,False,False,True,False,False,False,False,False,,,,,,,
2026-06-24,00:00,40.8035542,-73.9691132,RIVERSIDE DR,10025,24,UNKNOWN,Street,1.931410024498689,False,MANHATTAN,"(40.8035542, -73.9691132)",trafficstat,True,False,False,False,True,False,False,False,False,,,,,,,
2026-06-23,00:00,40.7959275,-73.9727176,W  END AVE,10025,24,UNKNOWN,Street,1.7200308288643056,False,MANHATTAN,"(40.7959275, -73.9727176)",trafficstat,False,False,False,False,False,False,False,False,False,,,,,,,
2026-06-23,00:00,40.7895744,-73.9674533,W  92 ST,10025,24,UNKNOWN,Street,26.241020801345044,False,MANHATTAN,"(40.7895744, -73.9674533)",trafficstat,False,False,False,False,False,False,False,False,False,,,,,,,
2026-06-20,00:00,40.8042073,-73.9686469,RIVERSIDE DR,10025,24,UNKNOWN,Street,1.5330011759000142,False,MANHATTAN,"(40.8042073, -73.9686469)",trafficstat,False,False,False,False,False,False,False,False,False,,,,,,,
2026-06-19,00:00,40.7860536,-73.9707297,W  86 ST,10024,24,OTHER,Street,53.12076335715226,False,MANHATTAN,"(40.7860536, -73.9707297)",trafficstat,True,False,True,False,False,False,False,False,False,,,,,,,
2026-06-19,00:00,40.7908419,-73.9745651,W  90 ST,10024,24,UNKNOWN,Street,2.3735113213999566,False,MANHATTAN,"(40.7908419, -73.9745651)",trafficstat,True,False,False,False,False,False,False,True,False,,,,,,,
2026-06-18,00:00,40.7972168,-73.9699143,W  100 ST,10025,24,UNKNOWN,Street,2.2843128435116995,False,MANHATTAN,"(40.7972168, -73.9699143)",trafficstat,True,False,True,False,False,False,False,False,False,,,,,,,
2026-06-17,00:00,40.7972168,-73.9699143,W  100 ST,10025,24,UNKNOWN,Street,2.2843128435116995,False,MANHATTAN,"(40.7972168, -73.9699143)",trafficstat,False,False,False,False,False,False,False,False,False,,,,,,,
2026-06-17,00:00,40.7974542,-73.9682805,W  101 ST,10025,24,UNKNOWN,Street,30.809351030709667,False,MANHATTAN,"(40.7974542, -73.9682805)",trafficstat,False,False,False,False,False,False,False,False,False,,,,,,,
2026-06-16,00:00,40.79144,-73.97599,W  END AVE,10024,24,UNKNOWN,Street,1.2422996544633684,False,MANHATTAN,"(40.79144, -73.97599)",trafficstat,True,False,False,True,False,False,False,False,False,,,,,,,
2026-06-15,00:00,40.7867968,-73.9721748,COLUMBUS AVE,10024,24,UNKNOWN,Street,53.209461355196936,False,MANHATTAN,"(40.7867968, -73.9721748)",trafficstat,False,False,False,False,False,False,False,False,False,,,,,,,
2026-06-14,00:00,40.7884768,-73.9670112,CENTRAL PARK W,10025,24,UNKNOWN,Street,3.0046123850546635,False,MANHATTAN,"(40.7884768, -73.9670112)",trafficstat,False,False,False,False,False,False,False,False,False,,,,,,,
2026-06-14,00:00,40.793556,-73.96702,COLUMBUS AVE,10025,24,UNKNOWN,Street,0.8885759184282688,False,MANHATTAN,"(40.793556, -73.96702)",trafficstat,False,False,False,False,False,False,False,False,False,,,,,,,
2026-06-13,00:00,40.7935573,-73.9670159,COLUMBUS AVE,10025,24,UNKNOWN,Street,1.647875786327211,False,MANHATTAN,"(40.7935573, -73.9670159)",trafficstat,False,False,False,False,False,False,False,False,False,,,,,,,
2026-06-13,00:00,40.79087,-73.972694,AMSTERDAM AVE,10024,24,UNKNOWN,Street,0.8665103411701562,False,MANHATTAN,"(40.79087, -73.972694)",trafficstat,True,False,False,False,False,False,False,True,False,,,,,,,
2026-06-12,00:00,40.802928,-73.9675748,W  108 ST,10025,24,UNKNOWN,Street,2.1992587151654335,False,MANHATTAN,"(40.802928, -73.9675748)",trafficstat,False,False,False,False,False,False,False,False,False,,,,,,,
2026-09-13,00:00,40.8050639,-73.9411653,E  124 ST,10035,25,UNKNOWN,Street,2.017925549989961,False,MANHATTAN,"(40.8050639, -73.9411653)",trafficstat,True,False,True,False,False,False,False,False,False,,,,,,,
2026-08-29,00:00,40.8050639,-73.9411653,E  124 ST,10035,25,OTHER,Street,2.017925549989961,False,MANHATTAN,"(40.8050639, -73.9411653)",trafficstat,True,False,False,False,False,False,False,True,False,,,,,,,
2026-09-12,00:00,40.8062963,-73.9360168,LEXINGTON AVE,10035,25,UNKNOWN,Street,1.5659663898581984,False,MANHATTAN,"(40.8062963, -73.9360168)",trafficstat,False,False,False,False,False,False,False,False,False,,,,,,,
2026-09-12,00:00,40.8062963,-73.9360168,LEXINGTON AVE,10035,25,OTHER,Street,1.5659663898581984,False,MANHATTAN,"(40.8062963, -73.9360168)",trafficstat,False,False,False,False,False,False,False,False,False,,,,,,,
2026-08-10,00:00,40.8062963,-73.9360168,LEXINGTON AVE,10035,25,UNKNOWN,Street,1.5659663898581984,False,MANHATTAN,"(40.8062963, -73.9360168)",trafficstat,False,False,False,False,False,False,False,False,False,,,,,,,
2026-09-12,00:00,40.8089582,-73.9404033,5 AVE,10035,25,UNKNOWN,Street,1.7927684480045074,False,MANHATTAN,"(40.8089582, -73.9404033)",trafficstat,True,False,False,False,False,False,False,True,False,,,,,,,
2026-08-04,00:00,40.8089582,-73.9404033,5 AVE,10035,25,UNKNOWN,Street,1.7927684480045074,False,MANHATTAN,"(40.8089582, -73.9404033)",trafficstat,True,False,False,False,False,False,False,False,True,,,,,,,
2026-09-12,00:00,40.7868917,-73.9502985,LEXINGTON AVE,10029,25,UNKNOWN,Street,26.513502030374692,False,MANHATTAN,"(40.7868917, -73.9502985)",trafficstat,False,False,False,False,False,False,False,False,False,,,,,,,
2026-06-13,00:00,40.7868917,-73.9502985,LEXINGTON AVE,10029,25,UNKNOWN,Street,26.513502030374692,False,MANHATTAN,"(40.7868917, -73.9502985)",trafficstat,False,False,False,False,False,False,False,False,False,,,,,,,
2026-09-11,00:00,40.802104,-73.9340776,RFK BRIDGE PED AND BIKE PATH,10035,25,UNKNOWN,Bridge,2.059181993618132,False,MANHATTAN,"(40.802104, -73.9340776)",trafficstat,True,False,False,True,False,False,False,False,False,,,,,,,
2026-09-05,00:00,40.802104,-73.9340776,RFK BRIDGE PED AND BIKE PATH,10035,25,OTHER,Bridge,2.059181993618132,False,MANHATTAN,"(40.802104, -73.9340776)",trafficstat,False,False,False,False,False,False,False,False,False,,,,,,,
2026-08-23,00:00,40.802104,-73.9340776,RFK BRIDGE PED AND BIKE PATH,10035,25,UNKNOWN,Bridge,2.059181993618132,False,MANHATTAN,"(40.802104, -73.9340776)",trafficstat,False,False,False,False,False,False,False,False,False,,,,,,,
2026-07-19,00:00,40.802104,-73.9340776,RFK BRIDGE PED AND BIKE PATH,10035,25,UNKNOWN,Bridge,2.059181993618132,False,MANHATTAN,"(40.802104, -73.9340776)",trafficstat,True,False,False,False,False,False,False,True,False,,,,,,,
2026-07-05,00:00,40.802104,-73.9340776,RFK BRIDGE PED AND BIKE PATH,10035,25,UNKNOWN,Bridge,2.059181993618132,False,MANHATTAN,"(40.802104, -73.9340776)",trafficstat,False,False,False,False,False,False,False,False,False,,,,,,,
2026-09-11,00:00,40.8007112,-73.9319696,1 AVE,10035,25,UNKNOWN,Street,1.447595501762386,False,MANHATTAN,"(40.8007112, -73.9319696)",trafficstat,False,False,False,False,False,False,False,False,False,,,,,,,
2026-09-10,00:00,40.8048899,-73.9382371,E  125 ST,10035,25,UNKNOWN,Street,51.977911470554176,False,MANHATTAN,"(40.8048899, -73.9382371)",trafficstat,True,False,True,False,False,False,False,False,False,,,,,,,
2026-09-10,00:00,40.7971317,-73.9398934,E  115 ST,10029,25,OTHER,Street,41.76906726198905,False,MANHATTAN,"(40.7971317, -73.9398934)",trafficstat,True,False,False,False,False,False,False,False,False,,,,,,,
2026-09-10,00:00,40.7973091,-73.9344544,1 AVE,10035,25,UNKNOWN,Street,2.2890338784774533,False,MANHATTAN,"(40.7973091, -73.9344544)",trafficstat,True,False,False,False,False,False,False,True,False,,,,,,,
2026-07-08,00:00,40.7973091,-73.9344544,1 AVE,10035,25,OTHER,Street,2.2890338784774533,False,MANHATTAN,"(40.7973091, -73.9344544)",trafficstat,True,False,True,False,True,False,False,False,False,,,,,,,
2026-09-08,00:00,40.7969864,-73.9317423,PLEASANT AVE,10035,25,OTHER,Street,2.1544719557395613,False,MANHATTAN,"(40.7969864, -73.9317423)",trafficstat,True,False,False,False,False,False,False,False,True,,,,,,,
2026-09-08,00:00,40.7999852,-73.9448467,MADISON AVE,10029,25,UNKNOWN,Street,2.241202857136916,False,MANHATTAN,"(40.7999852, -73.9448467)",trafficstat,False,False,False,False,False,False,False,False,False,,,,,,,
2026-08-19,00:00,40.7999852,-73.9448467,MADISON AVE,10029,25,UNKNOWN,Street,2.241202857136916,False,MANHATTAN,"(40.7999852, -73.9448467)",trafficstat,True,False,False,False,False,False,False,True,False,,,,,,,
2026-09-08,00:00,40.8023964,-73.9367683,3 AVE,10035,25,OTHER,Street,2.09533500519804,False,MANHATTAN,"(40.8023964, -73.9367683)",trafficstat,False,False,False,False,False,False,False,False,False,,,,,,,
2026-08-14,00:00,40.8023964,-73.9367683,3 AVE,10035,25,UNKNOWN,Street,2.09533500519804,False,MANHATTAN,"(40.8023964, -73.9367683)",trafficstat,True,False,False,False,False,False,False,True,False,,,,,,,
2026-09-08,00:00,40.8153263,-73.9357553,5 AVE,10037,25,OTHER,Street,1.6587592312685278,False,MANHATTAN,"(40.8153263, -73.9357553)",trafficstat,False,False,False,False,False,False,False,False,False,,,,,,,
2026-09-07,00:00,40.8044493,-73.9416499,MADISON AVE,10035,25,OTHER,Street,2.2603720420639024,False,MANHATTAN,"(40.8044493, -73.9416499)",trafficstat,False,False,False,False,False,False,False,False,False,,,,,,,
2026-09-06,00:00,40.8024538,-73.9406464,E  121 ST,10035,25,OTHER,Street,18.436127668111197,False,MANHATTAN,"(40.8024538, -73.9406464)",trafficstat,True,False,True,False,False,False,False,False,False,,,,,,,
2026-09-06,00:00,40.8146486,-73.9362292,5 AVE,10037,25,UNKNOWN,Street,1.6914787811453724,False,MANHATTAN,"(40.8146486, -73.9362292)",trafficstat,False,False,False,False,False,False,False,False,False,,,,,,,
2026-08-14,00:00,40.8146486,-73.9362292,5 AVE,10037,25,UNKNOWN,Street,1.6914787811453724,False,MANHATTAN,"(40.8146486, -73.9362292)",trafficstat,True,False,False,False,False,False,False,True,False,,,,,,,
2026-09-04,00:00,40.8150298,-73.9358787,5 AVE,10037,25,OTHER,Street,22.694775578315895,False,MANHATTAN,"(40.8150298, -73.9358787)",trafficstat,False,False,False,False,False,False,False,False,False,,,,,,,
2026-09-03,00:00,40.8034264,-73.933083,2 AVE,10035,25,UNKNOWN,Street,1.3444838294149855,False,MANHATTAN,"(40.8034264, -73.933083)",trafficstat,False,False,False,False,False,False,False,False,False,,,,,,,
2026-09-03,00:00,40.8056707,-73.9364726,LEXINGTON AVE,10035,25,UNKNOWN,Street,1.4041063504815428,False,MANHATTAN,"(40.8056707, -73.9364726)",trafficstat,False,False,False,False,False,False,False,False,False,,,,,,,
2026-09-02,00:00,40.8040656,-73.9326634,2 AVE,10035,25,UNKNOWN,Street,1.4880890277548366,False,MANHATTAN,"(40.8040656, -73.9326634)",trafficstat,False,False,False,False,False,False,False,False,False,,,,,,,
2026-09-02,00:00,40.7968066,-73.929371,FRANKLIN D ROOSEVELT DR,10035,25,UNKNOWN,Highway,7.138167892963072,False,MANHATTAN,"(40.7968066, -73.929371)",trafficstat,False,False,False,False,False,False,False,False,False,,,,,,,
2026-07-28,00:00,40.7968066,-73.929371,FRANKLIN D ROOSEVELT DR,10035,25,UNKNOWN,Highway,7.138167892963072,False,MANHATTAN,"(40.7968066, -73.929371)",trafficstat,False,False,False,False,False,False,False,False,False,,,,,,,
2026-07-15,00:00,40.7968066,-73.929371,FRANKLIN D ROOSEVELT DR,10035,25,UNKNOWN,Highway,7.138167892963072,False,MANHATTAN,"(40.7968066, -73.929371)",trafficstat,False,False,False,False,False,False,False,False,False,,,,,,,
2026-09-02,00:00,40.8114501,-73.9346695,HARLEM RIVER DR,10037,25,UNKNOWN,Highway,0.37615855131106235,False,MANHATTAN,"(40.8114501, -73.9346695)",trafficstat,True,False,True,False,False,False,False,False,False,,,,,,,
2026-09-01,00:00,40.8003714,-73.9414243,PARK AVE,10035,25,UNKNOWN,Street,209.97003738731684,False,MANHATTAN,"(40.8003714, -73.9414243)",trafficstat,False,False,False,False,False,False,False,False,False,,,,,,,
2026-07-20,00:00,40.8003714,-73.9414243,PARK AVE,10035,25,OTHER,Street,209.97003738731684,False,MANHATTAN,"(40.8003714, -73.9414243)",trafficstat,False,False,False,False,False,False,False,False,False,,,,,,,
2026-09-01,00:00,40.8036996,-73.9358171,3 AVE,10035,25,OTHER,Street,1.5899409666254367,False,MANHATTAN,"(40.8036996, -73.9358171)",trafficstat,True,False,True,False,False,False,False,False,False,,,,,,,
2026-07-10,00:00,40.8036996,-73.9358171,3 AVE,10035,25,UNKNOWN,Street,1.5899409666254367,False,MANHATTAN,"(40.8036996, -73.9358171)",trafficstat,False,False,False,False,False,False,False,False,False,,,,,,,
2026-07-08,00:00,40.8036996,-73.9358171,3 AVE,10035,25,UNKNOWN,Street,1.5899409666254367,False,MANHATTAN,"(40.8036996, -73.9358171)",trafficstat,False,False,False,False,False,False,False,False,False,,,,,,,
2026-08-31,00:00,40.80098,-73.9317743,1 AVE,10035,25,OTHER,Street,1.309481434782613,False,MANHATTAN,"(40.80098, -73.9317743)",trafficstat,True,False,True,False,False,False,False,False,False,,,,,,,
2026-06-19,00:00,40.80098,-73.9317743,1 AVE,10035,25,UNKNOWN,Street,1.309481434782613,False,MANHATTAN,"(40.80098, -73.9317743)",trafficstat,False,False,False,False,False,False,False,False,False,,,,,,,
2026-08-31,00:00,40.7984613,-73.934961,E  119 ST,10035,25,UNKNOWN,Street,35.20384591708377,False,MANHATTAN,"(40.7984613, -73.934961)",trafficstat,False,False,False,False,False,False,False,False,False,,,,,,,
2026-08-29,00:00,40.8095044,-73.9351627,HARLEM RIVER DRIVE SB EN PRK AVE,10037,25,UNKNOWN,Ramp,0.7413471088877143,False,MANHATTAN,"(40.8095044, -73.9351627)",trafficstat,True,False,False,False,False,False,False,True,False,,,,,,,
2026-08-26,00:00,40.803698,-73.9379121,LEXINGTON AVE,10035,25,OTHER,Street,2.4070050348336767,False,MANHATTAN,"(40.803698, -73.9379121)",trafficstat,True,False,True,False,False,False,False,False,False,,,,,,,
2026-08-26,00:00,40.7985849,-73.9335249,1 AVE,10035,25,UNKNOWN,Street,1.240136714893204,False,MANHATTAN,"(40.7985849, -73.9335249)",trafficstat,True,False,False,False,True,False,False,False,False,,,,,,,
2026-08-07,00:00,40.7985849,-73.9335249,1 AVE,10035,25,UNKNOWN,Street,1.240136714893204,False,MANHATTAN,"(40.7985849, -73.9335249)",trafficstat,False,False,False,False,False,False,False,False,False,,,,,,,
2026-06-16,00:00,40.7985849,-73.9335249,1 AVE,10035,25,UNKNOWN,Street,1.240136714893204,False,MANHATTAN,"(40.7985849, -73.9335249)",trafficstat,False,False,False,False,False,False,False,False,False,,,,,,,
2026-08-25,00:00,40.8019196,-73.9434364,MADISON AVE,10035,25,OTHER,Street,1.5801138460134165,False,MANHATTAN,"(40.8019196, -73.9434364)",trafficstat,True,False,False,False,False,False,False,True,False,,,,,,,
2026-08-25,00:00,40.8120602,-73.9360366,MADISON AVE,10037,25,UNKNOWN,Street,1.5792338555102103,False,MANHATTAN,"(40.8120602, -73.9360366)",trafficstat,False,False,False,False,False,False,False,False,False,,,,,,,
2026-08-08,00:00,40.8120602,-73.9360366,MADISON AVE,10037,25,UNKNOWN,Street,1.5792338555102103,False,MANHATTAN,"(40.8120602, -73.9360366)",trafficstat,False,False,False,False,False,False,False,False,False,,,,,,,
2026-07-24,00:00,40.8120602,-73.9360366,MADISON AVE,10037,25,UNKNOWN,Street,1.5792338555102103,False,MANHATTAN,"(40.8120602, -73.9360366)",trafficstat,True,False,False,True,False,False,False,False,False,,,,,,,
2026-07-07,00:00,40.8120602,-73.9360366,MADISON AVE,10037,25,UNKNOWN,Street,1.5792338555102103,False,MANHATTAN,"(40.8120602, -73.9360366)",trafficstat,True,False,False,False,False,False,False,False,False,,,,,,,
2026-06-17,00:00,40.8120602,-73.9360366,MADISON AVE,10037,25,UNKNOWN,Street,1.5792338555102103,False,MANHATTAN,"(40.8120602, -73.9360366)",trafficstat,False,False,False,False,False,False,False,False,False,,,,,,,
2026-08-24,00:00,40.8050573,-73.9390342,E  125 ST,10035,25,OTHER,Street,2.065634293809621,False,MANHATTAN,"(40.8050573, -73.9390342)",trafficstat,True,False,True,False,False,False,False,False,False,,,,,,,
2026-07-22,00:00,40.8050573,-73.9390342,E  125 ST,10035,25,OTHER,Street,2.065634293809621,False,MANHATTAN,"(40.8050573, -73.9390342)",trafficstat,True,False,True,False,False,False,False,False,False,,,,,,,
2026-06-25,00:00,40.8050573,-73.9390342,E  125 ST,10035,25,UNKNOWN,Street,2.065634293809621,False,MANHATTAN,"(40.8050573, -73.9390342)",trafficstat,True,False,False,True,False,False,False,False,False,,,,,,,
2026-08-24,00:00,40.8018664,-73.9413524,E  120 ST,10035,25,UNKNOWN,Street,2.184208528706782,False,MANHATTAN,"(40.8018664, -73.9413524)",trafficstat,False,False,False,False,False,False,False,False,False,,,,,,,
2026-06-12,00:00,40.8018664,-73.9413524,E  120 ST,10035,25,UNKNOWN,Street,2.184208528706782,False,MANHATTAN,"(40.8018664, -73.9413524)",trafficstat,True,False,False,False,False,False,False,False,True,,,,,,,
2026-08-24,00:00,40.795431,-73.9322086,E  117 ST,10035,25,OTHER,Street,35.27632917774502,False,MANHATTAN,"(40.795431, -73.9322086)",trafficstat,True,False,False,False,False,False,False,True,False,,,,,,,
2026-08-23,00:00,40.8043663,-73.9353179,3 AVE,10035,25,UNKNOWN,Street,1.9859249832239931,False,MANHATTAN,"(40.8043663, -73.9353179)",trafficstat,True,False,False,False,False,False,False,True,False,,,,,,,
2026-08-23,00:00,40.8082207,-73.9367194,E  130 ST,10037,25,UNKNOWN,Street,2.558380750179524,False,MANHATTAN,"(40.8082207, -73.9367194)",trafficstat,False,False,False,False,False,False,False,False,False,,,,,,,
